"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","HTR2C","NXPH2","ROR1","LHFPL3","KCNIP1","QRFPR","SPON1","CARD11","PLPPR1","ZNF385D","GRIN3A","FAT1","ADAMTSL3","MMD2","PTGER3","SLC24A3","FGFR1","BCL11B","GRM4","GNA14","COL11A1","MCC","RANBP17","SDK1","TLL1","SORCS2","AFDN","PCP4","TLE4","GRIP1","CDH6","NR4A3","PCDH17","SEMA5B","LUZP2","VWC2L","PHLDB2","SPHKAP","CRYM","SEL1L3","ERC1","ASIC2","HS3ST4","PRR16","PLCE1","ASTN2","GHR","DIP2A","IRAG2","DGKD","TSHZ2","KLHL5","ITGA8","HPSE2","TRMT9B","TMEM132C","ABLIM3","DLC1","ZNF704","SEMA3E","ASAP2","CDH8","UST","FARP1","CDH11","DAB1","NCK2","PAPSS2","SLC24A2","TMTC2","SAMD4A","CLMP","ABLIM1","PDZRN4","CAMK2D","KIAA1217","OSBPL9","ALCAM","CORO6","MEIS2","ADCY2","SATB1","TOX","GRM8","NYAP2","MOB3B","KCNT2","PDE3B","DPP10","TSHZ3","CHN2","RALGPS2","MDGA2","GRM3","SLC1A2","OLFM3","SPOCK1","TRHDE","NLGN1","CAP2","EPHA7","MYRIP","DIP2B","DOCK4","GRIK3","XKR6","KIAA1671","BMPER","LRRTM3","LRP1B","CDH13","ZNF385B","PLXNA4","TMEM232","PARD3","ST8SIA1","CNTN4","SLC35F1","SH3RF3","EPHA5","ST6GAL2","GARNL3","NKAIN2","NELL1","FAM135B","GALNT14","CSMD2","AUTS2","STARD13","GPR158","CHSY3","SNTG1","CNTNAP2","CLSTN2","GRIA4","SGCZ","DCC"
"TF","Factor: GKLF; motif: NNRRGRRNGNSNNN; match class: 1","TF:M07040_1","false","0.023752234715047074","1.6242955237756818","8420","137","83","20045",,"TF","TF","TF",,"TF","TF","TF",,,"TF",,,"TF","TF","TF","TF","TF","TF",,"TF",,,"TF","TF",,"TF",,,,"TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF",,"TF","TF",,"TF",,,,,"TF","TF",,"TF",,"TF",,,"TF",,"TF","TF","TF","TF","TF","TF","TF",,,,"TF","TF","TF",,"TF",,"TF","TF",,"TF","TF","TF","TF","TF",,,"TF","TF","TF","TF",,"TF","TF",,"TF",,,"TF",,"TF","TF",,,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF",,,,"TF",,"TF","TF",,,"TF","TF","TF","TF","TF",,"TF",,,,
"TF","Factor: WT1; motif: CGCCCCCNCN","TF:M02036","false","0.024564812220171338","1.609686551376711","10058","137","94","20045","TF",,,,,,,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF",,"TF",,"TF",,,"TF","TF",,,,"TF","TF","TF",,"TF","TF","TF","TF",,,,,"TF","TF",,"TF",,"TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,"TF","TF",,"TF",,"TF","TF",,"TF","TF","TF","TF",,"TF",,"TF","TF","TF",,,"TF","TF",,"TF",,"TF",,"TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF"
"TF","Factor: GKLF; motif: CCTCCYN; match class: 1","TF:M01835_1","false","0.025230771900616008","1.5980694626393783","10371","137","96","20045","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF",,"TF",,"TF",,"TF","TF","TF","TF","TF","TF",,,,"TF","TF","TF","TF",,"TF","TF","TF","TF",,,"TF","TF","TF","TF",,,,,"TF","TF",,"TF",,"TF","TF",,,"TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF",,"TF",,"TF","TF","TF","TF",,"TF","TF",,,,,"TF","TF","TF","TF","TF","TF",,"TF",,,"TF",,,"TF","TF","TF","TF",,"TF","TF","TF","TF",,,"TF"
"TF","Factor: GKLF; motif: NNNRGGNGNGGSN","TF:M07289","false","0.027357816093479086","1.5629185742182432","15020","137","123","20045","TF","TF","TF","TF","TF","TF",,"TF","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF"
"TF","Factor: BTEB3; motif: BNRNGGGAGGNGT; match class: 1","TF:M01865_1","false","0.027545329719448057","1.5599520247254088","4340","137","52","20045","TF","TF",,"TF","TF","TF",,"TF",,,,,,"TF",,,"TF","TF",,,,,,"TF",,,"TF",,,,,,"TF","TF",,,,,,"TF","TF",,,,"TF","TF",,"TF",,,,,,,,,,,,,,,"TF","TF","TF","TF","TF",,,"TF","TF",,,"TF","TF",,"TF","TF",,"TF",,"TF","TF",,,"TF","TF","TF","TF","TF",,"TF","TF",,,,,"TF",,,,"TF",,,,,"TF",,,,,,,,"TF","TF",,,,,"TF",,,"TF",,,"TF","TF","TF",,"TF",,"TF","TF",,,
"TF","Factor: CSX; motif: NKRAGWGS","TF:M10008","false","0.027559113973149953","1.5597347491286113","10388","137","96","20045","TF","TF",,"TF",,,,"TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF",,,"TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF",,"TF","TF",,"TF","TF",,"TF",,"TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,,"TF",,,"TF","TF","TF","TF","TF","TF",,,"TF","TF",,,"TF",,"TF",,"TF",,"TF",,"TF","TF","TF","TF","TF",,"TF",,"TF",,"TF","TF","TF","TF",
"TF","Factor: HIC1; motif: NNNGGKTGCCCSNNNNNN","TF:M01073","false","0.028225755211660906","1.5493544292127672","4223","137","51","20045",,,,,"TF",,"TF",,"TF","TF",,,,,"TF","TF",,,,"TF","TF","TF",,"TF",,,,,,,,"TF",,,,,"TF",,,"TF",,,"TF",,,,,"TF",,,,"TF","TF",,,,"TF",,,,"TF",,,"TF",,,,"TF",,,,"TF",,"TF",,,,,,,"TF",,"TF",,,,,,"TF","TF","TF",,,"TF","TF",,"TF",,,,,"TF",,"TF","TF",,"TF",,,"TF","TF",,"TF",,"TF","TF","TF",,"TF",,"TF",,,"TF","TF","TF","TF","TF","TF","TF",,,,,"TF",,
"TF","Factor: E2F-1; motif: NGGGCGGGARV; match class: 1","TF:M07206_1","false","0.028947143509854865","1.5383942857919666","11184","137","101","20045","TF","TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF",,,"TF",,,"TF","TF","TF","TF",,"TF","TF",,"TF","TF",,"TF","TF","TF","TF",,"TF",,,"TF","TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF",,"TF","TF","TF",,,"TF",,,,,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF",,,"TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,
"TF","Factor: ZNF300; motif: SWGGGGGSN","TF:M07486","false","0.030511458481169717","1.51553703210899","13022","137","112","20045","TF",,,,"TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,,,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,,,,,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF"
"TF","Factor: ZNF253; motif: SNGNSCGNGGNGCKGNN","TF:M13147","false","0.031055675799966057","1.5078590156696707","11358","137","102","20045",,"TF","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF",,"TF",,,,"TF",,"TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF","TF",,,"TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,,,"TF",,"TF","TF","TF","TF","TF",,"TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF",,,
"TF","Factor: RNF96; motif: BCCCGCRGCC; match class: 1","TF:M01199_1","false","0.031447166149830244","1.502418484747895","4481","137","53","20045",,,,"TF",,,"TF",,"TF",,,,,"TF","TF","TF","TF",,"TF",,,"TF",,"TF","TF","TF","TF",,"TF",,,,,"TF",,,,,,"TF",,,"TF",,"TF",,,,,,,"TF","TF",,,"TF",,"TF","TF",,"TF",,"TF","TF","TF","TF","TF",,,,,,,"TF","TF",,,,,"TF","TF","TF","TF",,,,,"TF",,"TF","TF","TF",,,,,,,,"TF",,,,,"TF",,,,,,,,"TF",,"TF","TF",,,"TF",,"TF",,,,"TF","TF",,"TF","TF","TF","TF",,,"TF",,,
"TF","Factor: PATZ; motif: GGGGNGGGGGMKGGRRNGGNRN; match class: 1","TF:M10026_1","false","0.03322238554323137","1.4785691861210881","5109","137","58","20045","TF",,"TF","TF",,,,"TF","TF",,,,,"TF","TF","TF","TF","TF",,,"TF",,"TF",,"TF",,"TF",,,,"TF",,,"TF",,,,,,"TF",,,"TF",,,"TF",,,,,"TF","TF",,,,"TF",,"TF","TF",,,"TF",,"TF","TF","TF","TF",,,"TF","TF",,,,"TF",,,,"TF","TF","TF","TF","TF","TF",,,,,"TF","TF","TF","TF","TF","TF",,,,"TF",,,"TF",,,,"TF","TF","TF",,,,,"TF",,,"TF","TF","TF",,,,,,"TF",,,,"TF","TF","TF",,,,"TF",,,,
"TF","Factor: E2F; motif: GGCGSG","TF:M00803","false","0.03333932462528988","1.4770432021828994","13566","137","115","20045","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF",,,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,,"TF",,"TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,,"TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF"
"TF","Factor: FPM315; motif: GGAGGAGGRRGRGGRGGRRGR","TF:M07141","false","0.035545725517355756","1.4492126170393869","2227","137","33","20045",,,,"TF",,,,"TF","TF",,,,,,,"TF",,,,,,,,"TF","TF",,,,,,,"TF",,,,,,,"TF",,,"TF","TF",,,,,,,,"TF",,,,,,,"TF","TF",,"TF",,,,,,,"TF",,"TF","TF",,,,"TF",,,"TF","TF","TF",,"TF",,,,,,,,"TF",,"TF","TF",,,,,"TF",,"TF",,,,,,,,,,,,,,,,,,,,"TF",,,,,,,"TF","TF",,,"TF",,"TF",,,,"TF"
"TF","Factor: RERE; motif: CNGCNSCNNGSRCRGSGSS; match class: 1","TF:M13129_1","false","0.036863997840693115","1.4333975680316782","6157","137","66","20045",,,"TF","TF",,,"TF","TF","TF",,"TF",,"TF",,"TF","TF","TF",,"TF",,,,,"TF","TF","TF","TF",,"TF",,,,,"TF",,,,,,"TF",,"TF","TF","TF","TF","TF",,"TF",,,,,"TF",,,"TF",,,"TF",,"TF",,"TF","TF","TF","TF","TF",,,"TF",,"TF",,"TF",,,,,,,"TF","TF","TF","TF",,,,"TF","TF","TF",,"TF",,,,,,,,"TF","TF","TF","TF",,"TF","TF","TF","TF",,,,,"TF",,"TF","TF","TF",,"TF","TF","TF",,"TF",,"TF","TF",,,,"TF","TF",,"TF","TF",,,
"TF","Factor: MAZ; motif: GGGGGAGGGGGNGRGRRRGNRG","TF:M09984","false","0.03863758877079138","1.4129899841254536","9841","137","92","20045",,"TF","TF","TF",,,,"TF","TF",,,,"TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,,,"TF","TF","TF","TF",,"TF","TF",,,"TF","TF","TF","TF","TF",,,,,"TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,"TF","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,,"TF",,"TF","TF","TF",,,,,,"TF","TF",,,"TF","TF","TF","TF","TF",,"TF",,,,"TF"
"TF","Factor: ZF5; motif: GSGCGCGR; match class: 1","TF:M00716_1","false","0.04105739836310011","1.3866085735320752","14519","137","120","20045","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF",,,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,,"TF",,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF"
"TF","Factor: AP-2gamma:Elk-1; motif: NGCCKNRGGSGRCGGAAGTG; match class: 1","TF:M08441_1","false","0.041409809245478414","1.3828967700730128","13081","137","112","20045","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,,,,"TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,,"TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF",,"TF","TF",,"TF",,"TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF",,,"TF"
"MIRNA","hsa-miR-4659b-3p","MIRNA:hsa-miR-4659b-3p","false","0.026661239173052954","1.574119669118999","227","109","9","14819",,,,,,,,,,"MIRNA",,,,,,,,,,,,,,,,,,,,,,,"MIRNA",,,,,,,,,,,,,,,"MIRNA",,,"MIRNA",,,,,,,"MIRNA",,,,"MIRNA",,,,,,,,,,,,,,,,,,,,,,,,"MIRNA",,,,,,,,,,,,,,,,,,"MIRNA","MIRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIRNA","hsa-miR-4659a-3p","MIRNA:hsa-miR-4659a-3p","false","0.026661239173052954","1.574119669118999","227","109","9","14819",,,,,,,,,,"MIRNA",,,,,,,,,,,,,,,,,,,,,,,"MIRNA",,,,,,,,,,,,,,,"MIRNA",,,"MIRNA",,,,,,,"MIRNA",,,,"MIRNA",,,,,,,,,,,,,,,,,,,,,,,,"MIRNA",,,,,,,,,,,,,,,,,,"MIRNA","MIRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CORUM","mGluR3-mGluR4 complex","CORUM:6369","false","0.016685952714584413","1.7776489914740092","2","22","2","3383",,,,,,,,,,,,,,,,,,,"CORUM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CORUM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CORUM","mGluR3-mGluR8 complex","CORUM:6371","false","0.016685952714584413","1.7776489914740092","2","22","2","3383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CORUM",,,,,,,,,,"CORUM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP","Abnormal fetal nasal bone visualization","HP:0025705","false","0.049962024224961814","1.3013599743827275","2","33","2","4958",,,,,,,,,,,,,,,,,,,,,"HP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
